"Country Name","Country Code","Indicator Name","Indicator Code","2007","2010","2012","2014","2016","2018",
"Timor-Leste","TLS","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","149","","","","","",
"Timor-Leste","TLS","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","","","","","",
"Timor-Leste","TLS","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","","","","","",
"Timor-Leste","TLS","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","1.71177373606909","","","","","",
"Timor-Leste","TLS","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","","","","","",
"Timor-Leste","TLS","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","","","","","",
"Timor-Leste","TLS","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","22.3103080219452","","","","","",
"Timor-Leste","TLS","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","146","","","","","",
"Timor-Leste","TLS","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","1.66667","","","","","",
"Togo","TGO","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","115","35","115","116","91","120",
"Togo","TGO","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.2","3.42381","2.459184","2.488866","2.598379","2.449635",
"Togo","TGO","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","94","94","124","150","106","134",
"Togo","TGO","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.4","2.452381","2.292517","2.139669","2.462016","2.249719",
"Togo","TGO","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","101","126","40","124","93","111",
"Togo","TGO","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.4","2.42381","3.12585","2.472934","2.622492","2.518939",
"Togo","TGO","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","117","75","112","139","89","119",
"Togo","TGO","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.1","2.404762","2.285714","2.090909","2.490787","2.314394",
"Togo","TGO","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","145","118","123","140","76","112",
"Togo","TGO","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","2.11111","3.023809","2.765306","2.599977","3.241372","2.878886",
"Togo","TGO","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","119","96","97","139","92","118",
"Togo","TGO","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","57","68","105","70","78",
"Togo","TGO","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","134","134","158","130","150",
"Togo","TGO","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.24580242187044","2.599417","2.579166","2.31846","2.617778","2.447461",
"Togo","TGO","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.313342","2.315397","2.044459","2.352441","2.15782",
"Togo","TGO","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","2.885493","2.842936","2.592461","2.883116","2.737102",
"Togo","TGO","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","39.0492573102148","51.354717526369","50.5201686729181","42.2314919716091","50.1486221030779","45.2127539947599",
"Togo","TGO","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","90","142","94","145","117","116",
"Togo","TGO","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.25","1.82381","2.459184","2.072934","2.236628","2.23245",
"Trinidad and Tobago","TTO","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","","","","","127","135",
"Trinidad and Tobago","TTO","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","","","","","2.279914","2.267067",
"Trinidad and Tobago","TTO","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","","","","","132","129",
"Trinidad and Tobago","TTO","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","","","","","2.283842","2.270751",
"Trinidad and Tobago","TTO","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","","","","","137","101",
"Trinidad and Tobago","TTO","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","","","","","2.308907","2.586367",
"Trinidad and Tobago","TTO","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","","","","","104","96",
"Trinidad and Tobago","TTO","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","","","","","2.377717","2.423196",
"Trinidad and Tobago","TTO","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","","","","","119","144",
"Trinidad and Tobago","TTO","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","","","","","2.788676","2.531926",
"Trinidad and Tobago","TTO","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","","","","","121","124",
"Trinidad and Tobago","TTO","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","","","","102","93",
"Trinidad and Tobago","TTO","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","","","","137","143",
"Trinidad and Tobago","TTO","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","","","","","2.398418","2.415642",
"Trinidad and Tobago","TTO","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","","","","2.263966","2.224108",
"Trinidad and Tobago","TTO","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","","","","2.532871","2.607176",
"Trinidad and Tobago","TTO","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","","","","","43.3488005301976","44.2188587399936",
"Trinidad and Tobago","TTO","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","","","","","104","101",
"Trinidad and Tobago","TTO","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","","","","","2.337318","2.382692",
"Tunisia","TUN","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","60","102","40","124","84","71",
"Tunisia","TUN","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.83333","2.561905","3.25","2.422016","2.666667","2.864583",
"Tunisia","TUN","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","88","109","40","120","90","123",
"Tunisia","TUN","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.42857","2.361905","3.125","2.422016","2.588889","2.29757",
"Tunisia","TUN","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","55","22","65","73","133","115",
"Tunisia","TUN","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.85714","3.361905","2.875","2.909091","2.333333","2.49757",
"Tunisia","TUN","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","39","73","33","146","147","107",
"Tunisia","TUN","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.83333","2.431905","3.125","2.015987","1.963889","2.375",
"Tunisia","TUN","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","105","58","35","80","99","70",
"Tunisia","TUN","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","2.8","3.565238","3.75","3.159045","3","3.236042",
"Tunisia","TUN","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","60","61","41","110","110","105",
"Tunisia","TUN","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","41","30","72","74","75",
"Tunisia","TUN","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","118","61","144","139","129",
"Tunisia","TUN","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.76442007141136","2.835479","3.168596","2.550996","2.496688","2.569547",
"Tunisia","TUN","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.460213","2.898042","2.26819","2.211898","2.375774",
"Tunisia","TUN","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","3.210745","3.43915","2.833801","2.781477","2.763321",
"Tunisia","TUN","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","55.3051528575491","58.9342901635923","69.3770228737292","49.6798348998057","46.3950189199084","49.0262206679236",
"Tunisia","TUN","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","44","65","54","118","93","133",
"Tunisia","TUN","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.83333","2.561905","2.875","2.299082","2.444444","2.097569",
"Turkey","TUR","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","34","56","29","19","43","42",
"Turkey","TUR","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","3.26667","3.090883","3.536135","3.773236","3.39445","3.233056",
"Turkey","TUR","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","30","37","26","22","36","51",
"Turkey","TUR","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","3.28571","3.234354","3.518766","3.640789","3.312065","3.046799",
"Turkey","TUR","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","41","44","30","48","35","53",
"Turkey","TUR","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","3.07143","3.151137","3.379626","3.182316","3.412406","3.060677",
"Turkey","TUR","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","33","46","32","34","36","58",
"Turkey","TUR","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","3","2.82027","3.161872","3.232654","3.181555","2.713469",
"Turkey","TUR","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","52","31","27","41","40","44",
"Turkey","TUR","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3.38462","3.938816","3.865546","3.684326","3.748734","3.628118",
"Turkey","TUR","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","34","39","27","30","34","47",
"Turkey","TUR","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","33","25","26","31","40",
"Turkey","TUR","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","49","32","35","44","51",
"Turkey","TUR","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","3.15455777838444","3.223389","3.509463","3.500225","3.423693","3.145809",
"Turkey","TUR","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","3.076889","3.376473","3.42579","3.284863","3.048446",
"Turkey","TUR","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","3.36989","3.642454","3.57466","3.562524","3.243172",
"Turkey","TUR","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","67.5338878788985","71.3894588129525","80.2819298531294","80.0845167958954","75.1307437428839","67.0262856386056",
"Turkey","TUR","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","39","39","25","27","31","33",
"Turkey","TUR","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.9375","3.078811","3.618313","3.533005","3.493645","3.210029",
"Turkmenistan","TKM","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","","126","","134","154","107",
"Turkmenistan","TKM","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","","2.379167","","2.322016","1.838384","2.557501",
"Turkmenistan","TKM","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","","111","","155","145","120",
"Turkmenistan","TKM","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","","2.337734","","2.072016","2.088384","2.307501",
"Turkmenistan","TKM","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","","138","","116","127","136",
"Turkmenistan","TKM","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","","2.3125","","2.555556","2.373737","2.287685",
"Turkmenistan","TKM","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","","119","","122","143","111",
"Turkmenistan","TKM","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","","2.135538","","2.314429","2","2.350292",
"Turkmenistan","TKM","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","","65","","153","142","130",
"Turkmenistan","TKM","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","","3.5125","","2.447016","2.588384","2.71865",
"Turkmenistan","TKM","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","","114","","140","140","126",
"Turkmenistan","TKM","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","83","","107","99","97",
"Turkmenistan","TKM","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","140","","158","157","141",
"Turkmenistan","TKM","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","","2.491292","","2.30495","2.211396","2.409804",
"Turkmenistan","TKM","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.264239","","2.039584","1.844774","2.229772",
"Turkmenistan","TKM","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","2.718345","","2.570317","2.578017","2.589836",
"Turkmenistan","TKM","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","","47.8829969978648","","41.7987541892445","37.5514070664703","44.0365035277831",
"Turkmenistan","TKM","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","","101","","146","103","117",
"Turkmenistan","TKM","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","","2.241424","","2.064429","2.338384","2.228861",
"Uganda","UGA","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","100","114","","","59","123",
"Uganda","UGA","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.33333","2.453751","","","3.009392","2.414145",
"Uganda","UGA","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","77","76","","","57","99",
"Uganda","UGA","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.54545","2.587085","","","2.931229","2.496367",
"Uganda","UGA","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","98","60","","","74","78",
"Uganda","UGA","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.41667","3.018759","","","2.878613","2.760893",
"Uganda","UGA","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","99","44","","","51","76",
"Uganda","UGA","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.21429","2.835451","","","2.97229","2.610558",
"Uganda","UGA","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","56","60","","","45","110",
"Uganda","UGA","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3.28571","3.522594","","","3.698085","2.899217",
"Uganda","UGA","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","83","66","","","58","102",
"Uganda","UGA","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","52","","","53","73",
"Uganda","UGA","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","88","","","67","133",
"Uganda","UGA","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.4905074597925","2.817505","","","3.043284","2.575405",
"Uganda","UGA","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.639823","","","2.931579","2.342655",
"Uganda","UGA","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","2.995186","","","3.154989","2.808156",
"Uganda","UGA","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","46.7194543038741","58.3571738188123","","","63.3386516353081","49.20920059823",
"Uganda","UGA","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","99","89","","","67","124",
"Uganda","UGA","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.16667","2.345997","","","2.739724","2.193993",
"Ukraine","UKR","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","80","112","50","45","61","52",
"Ukraine","UKR","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.52941","2.487013","3.145309","3.19982","2.962395","3.109298",
"Ukraine","UKR","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","90","77","61","72","95","61",
"Ukraine","UKR","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.41176","2.587013","2.84786","2.840639","2.548983","2.842631",
"Ukraine","UKR","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","83","84","83","67","95","68",
"Ukraine","UKR","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.52941","2.787013","2.719742","2.947146","2.59231","2.829282",
"Ukraine","UKR","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","97","135","88","69","116","89",
"Ukraine","UKR","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.22222","2.024805","2.409117","2.690782","2.303671","2.49118",
"Ukraine","UKR","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","55","114","68","52","54","56",
"Ukraine","UKR","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3.3125","3.058442","3.311718","3.509188","3.511889","3.422145",
"Ukraine","UKR","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","73","102","66","61","80","66",
"Ukraine","UKR","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","57","55","51","70","52",
"Ukraine","UKR","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","140","84","71","95","91",
"Ukraine","UKR","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.55395050142138","2.574824","2.854411","2.976444","2.736683","2.830178",
"Ukraine","UKR","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.259381","2.721089","2.8399","2.602516","2.621232",
"Ukraine","UKR","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","2.890266","2.987733","3.112987","2.87085","3.039124",
"Ukraine","UKR","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","48.7080550752462","50.5650756955482","59.3257178212516","63.3073274261903","53.8344936572507","57.1672657713207",
"Ukraine","UKR","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","74","79","70","71","84","119",
"Ukraine","UKR","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.35294","2.435065","2.692807","2.649754","2.494807","2.221296",
"United Arab Emirates","ARE","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","23","28","18","24","18","13",
"United Arab Emirates","ARE","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","3.60784","3.580622","3.812957","3.574286","3.908658","3.960279",
"United Arab Emirates","ARE","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","20","27","17","31","18","13",
"United Arab Emirates","ARE","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","3.66667","3.532518","3.74139","3.497073","3.822432","3.919378",
"United Arab Emirates","ARE","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","13","14","15","43","7","5",
"United Arab Emirates","ARE","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","3.67857","3.480755","3.59201","3.200965","3.893777","3.84737",
"United Arab Emirates","ARE","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","20","21","15","25","12","15",
"United Arab Emirates","ARE","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","3.51613","3.489299","3.614768","3.41979","3.835051","3.631403",
"United Arab Emirates","ARE","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","17","33","13","32","18","4",
"United Arab Emirates","ARE","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","4.12","3.935301","4.096845","3.915654","4.134212","4.376292",
"United Arab Emirates","ARE","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","20","24","17","27","13","11",
"United Arab Emirates","ARE","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","20","12","25","10","2",
"United Arab Emirates","ARE","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","25","19","32","16","15",
"United Arab Emirates","ARE","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","3.72758075226819","3.63034","3.77844","3.539098","3.941767","3.956437",
"United Arab Emirates","ARE","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","3.544021","3.703308","3.480728","3.884443","3.859022",
"United Arab Emirates","ARE","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","3.716658","3.853572","3.597468","3.999091","4.053852",
"United Arab Emirates","ARE","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","85.4950999933008","84.456003467707","88.886955169743","81.3296549020286","91.1902384618318","92.3469846731662",
"United Arab Emirates","ARE","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","18","17","17","21","13","10",
"United Arab Emirates","ARE","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","3.80357","3.807725","3.837032","3.703943","4.069324","4.021292",
"United Kingdom","GBR","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","6","7","10","5","7","4",
"United Kingdom","GBR","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","4.1","4.133063","3.997752","4.084338","4.12957","4.107993",
"United Kingdom","GBR","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","7","9","11","5","7","7",
"United Kingdom","GBR","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","4.01954","3.922849","3.931801","4.028607","4.04508","4.04983",
"United Kingdom","GBR","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","6","8","13","12","11","13",
"United Kingdom","GBR","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","3.85209","3.66424","3.626327","3.629658","3.766314","3.672469",
"United Kingdom","GBR","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","13","11","10","5","5","11",
"United Kingdom","GBR","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","3.739","3.739587","3.731096","3.938881","3.983798","3.772005",
"United Kingdom","GBR","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","11","8","10","7","8","5",
"United Kingdom","GBR","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","4.24815","4.37421","4.191612","4.328614","4.33487","4.329937",
"United Kingdom","GBR","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","9","8","10","4","8","9",
"United Kingdom","GBR","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","5","8","2","6","3",
"United Kingdom","GBR","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","11","14","5","9","11",
"United Kingdom","GBR","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","3.99336174842211","3.954449","3.898316","4.014649","4.069669","3.987057",
"United Kingdom","GBR","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","3.888695","3.841122","3.963784","4.029327","3.927077",
"United Kingdom","GBR","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","4.020202","3.955509","4.065515","4.110011","4.047037",
"United Kingdom","GBR","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","93.8259157990666","94.8626242193646","92.7219894472254","96.5619928103388","95.155003135494","93.3034280780797",
"United Kingdom","GBR","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","10","16","15","6","5","8",
"United Kingdom","GBR","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","4.04938","3.947411","3.947977","4.158261","4.20566","4.032786",
"United States","USA","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","10","5","3","2","5","6",
"United States","USA","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","4.0092","4.168665","4.110445","4.137596","4.200025","4.091751",
"United States","USA","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","14","11","10","7","8","16",
"United States","USA","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","3.84529","3.915008","3.964769","3.970199","4.014226","3.874253",
"United States","USA","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","20","36","17","26","19","23",
"United States","USA","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","3.5817","3.206959","3.561789","3.44804","3.650306","3.506325",
"United States","USA","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","19","15","13","16","16","10",
"United States","USA","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","3.51919","3.680546","3.671812","3.728529","3.752486","3.775142",
"United States","USA","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","18","16","8","14","11","19",
